"","STOP","SERVICE_DATE","ROUTE_OR_LINE","ROUTE_TYPE","OTP_NUMERATOR","OTP_DENOMINATOR","rely","OBJECTID","LINE","TERMINUS","ROUTE","LONGITUDE","LATITUDE"
"1558","Saint Paul Street","01-MAR-2016","Green-B Line","Green Line",24.993650106,99.916788183,0.7499,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1559","Saint Paul Street","28-MAR-2016","Green-C Line","Green Line",53.640845109,189.603296838,0.7171,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1560","Saint Paul Street","22-MAR-2016","Green-C Line","Green Line",50.739885111,184.45649545,0.7249,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1561","Saint Paul Street","22-MAR-2016","Green-B Line","Green Line",35.198048213,114.743705093,0.6932,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1562","Saint Paul Street","28-MAR-2016","Green-B Line","Green Line",49.291346441,117.660288392,0.5811,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1563","Saint Paul Street","14-MAR-2016","Green-B Line","Green Line",41.276690104,112.384043526,0.6327,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1564","Saint Paul Street","29-MAR-2016","Green-B Line","Green Line",38.344117007,117.131966117,0.6726,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1565","Saint Paul Street","24-MAR-2016","Green-C Line","Green Line",64.24320101,175.214292572,0.6333,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1566","Saint Paul Street","07-MAR-2016","Green-B Line","Green Line",36.1805667,108.007601529,0.665,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1567","Saint Paul Street","21-MAR-2016","Green-C Line","Green Line",51.055622096,160.965814504,0.6828,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1568","Saint Paul Street","11-MAR-2016","Green-C Line","Green Line",48.360572011,157.073463018,0.6921,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1569","Saint Paul Street","03-MAR-2016","Green-C Line","Green Line",45.929839142,163.579394626,0.7192,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1570","Saint Paul Street","30-MAR-2016","Green-C Line","Green Line",51.827712723,172.162612193,0.699,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1571","Saint Paul Street","11-MAR-2016","Green-B Line","Green Line",34.29850822,118.238031738,0.7099,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1572","Saint Paul Street","18-MAR-2016","Green-C Line","Green Line",59.274723162,166.727852427,0.6445,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1573","Saint Paul Street","01-MAR-2016","Green-C Line","Green Line",55.247943038,146.122763674,0.6219,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1574","Saint Paul Street","09-MAR-2016","Green-C Line","Green Line",35.080516414,62.834326749,0.4417,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1575","Saint Paul Street","03-MAR-2016","Green-B Line","Green Line",37.940395211,113.478368204,0.6657,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1576","Saint Paul Street","04-MAR-2016","Green-C Line","Green Line",53.285123886,177.561145755,0.6999,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1577","Saint Paul Street","23-MAR-2016","Green-B Line","Green Line",38.842808072,123.160450409,0.6846,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1578","Saint Paul Street","10-MAR-2016","Green-B Line","Green Line",31.246068405,92.917956112,0.6637,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1579","Saint Paul Street","18-MAR-2016","Green-B Line","Green Line",48.901288517,118.899626076,0.5887,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1580","Saint Paul Street","15-MAR-2016","Green-C Line","Green Line",53.782926097,141.025451062,0.6186,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1581","Saint Paul Street","25-MAR-2016","Green-C Line","Green Line",44.252130424,179.239859421,0.7531,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1582","Saint Paul Street","17-MAR-2016","Green-B Line","Green Line",32.124431844,88.972002154,0.6389,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1583","Saint Paul Street","21-MAR-2016","Green-B Line","Green Line",33.101720977,104.025069539,0.6818,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1584","Saint Paul Street","25-MAR-2016","Green-B Line","Green Line",47.395778832,113.972604784,0.5841,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1585","Saint Paul Street","14-MAR-2016","Green-C Line","Green Line",76.426403738,158.377412785,0.5174,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1586","Saint Paul Street","15-MAR-2016","Green-B Line","Green Line",46.739809229,115.16747229,0.5942,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1587","Saint Paul Street","09-MAR-2016","Green-B Line","Green Line",8.002714553,17.196347386,0.5346,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1588","Saint Paul Street","04-MAR-2016","Green-B Line","Green Line",49.473055772,116.555134227,0.5755,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1589","Saint Paul Street","31-MAR-2016","Green-B Line","Green Line",42.222994241,113.010398179,0.6264,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1590","Saint Paul Street","02-MAR-2016","Green-B Line","Green Line",19.008749472,113.283389453,0.8322,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1591","Saint Paul Street","16-MAR-2016","Green-B Line","Green Line",52.189819125,101.736669296,0.487,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1592","Saint Paul Street","30-MAR-2016","Green-B Line","Green Line",40.576635295,115.990196932,0.6502,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1593","Saint Paul Street","24-MAR-2016","Green-B Line","Green Line",32.463225413,119.133306919,0.7275,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1594","Saint Paul Street","07-MAR-2016","Green-C Line","Green Line",51.910621906,166.300931305,0.6879,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1595","Saint Paul Street","16-MAR-2016","Green-C Line","Green Line",59.69792442,146.609821573,0.5928,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1596","Saint Paul Street","29-MAR-2016","Green-C Line","Green Line",50.781336124,182.744275415,0.7221,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1597","Saint Paul Street","02-MAR-2016","Green-C Line","Green Line",40.88329924,157.977015654,0.7412,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1598","Saint Paul Street","08-MAR-2016","Green-C Line","Green Line",52.335946054,163.761033577,0.6804,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1599","Saint Paul Street","31-MAR-2016","Green-C Line","Green Line",43.516392379,173.782297499,0.7496,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1600","Science Park","10-MAR-2016","Green-E Line","Green Line",7.526725595,9.714084217,0.2252,22,"GREEN","N","E - Lechmere",-71.06774458,42.36675111
"1601","South Street","02-MAR-2016","Green-B Line","Green Line",40.988656491,185.525974658,0.7791,89,"GREEN","N","B - Boston College",-71.15726228,42.33946271
"1602","South Street","31-MAR-2016","Green-B Line","Green Line",49.905835035,151.139976595,0.6698,89,"GREEN","N","B - Boston College",-71.15726228,42.33946271
"1603","South Street","22-MAR-2016","Green-B Line","Green Line",56.987103354,179.050620867,0.6817,89,"GREEN","N","B - Boston College",-71.15726228,42.33946271
"1604","South Street","01-MAR-2016","Green-B Line","Green Line",39.88161026,159.127386336,0.7494,89,"GREEN","N","B - Boston College",-71.15726228,42.33946271
"1605","South Street","04-MAR-2016","Green-B Line","Green Line",57.875999789,173.272431499,0.666,89,"GREEN","N","B - Boston College",-71.15726228,42.33946271
"1606","South Street","29-MAR-2016","Green-B Line","Green Line",63.198287455,171.813224841,0.6322,89,"GREEN","N","B - Boston College",-71.15726228,42.33946271
"1607","South Street","07-MAR-2016","Green-B Line","Green Line",42.990360104,137.929592402,0.6883,89,"GREEN","N","B - Boston College",-71.15726228,42.33946271
"1608","South Street","09-MAR-2016","Green-B Line","Green Line",1.148821951,3.282808705,0.65,89,"GREEN","N","B - Boston College",-71.15726228,42.33946271
"1609","South Street","15-MAR-2016","Green-B Line","Green Line",62.563400085,142.438640104,0.5608,89,"GREEN","N","B - Boston College",-71.15726228,42.33946271
"1610","South Street","24-MAR-2016","Green-B Line","Green Line",49.282832055,185.212049527,0.7339,89,"GREEN","N","B - Boston College",-71.15726228,42.33946271
"1611","South Street","21-MAR-2016","Green-B Line","Green Line",78.443394076,177.900036029,0.5591,89,"GREEN","N","B - Boston College",-71.15726228,42.33946271
"1612","South Street","30-MAR-2016","Green-B Line","Green Line",62.694593281,163.863523522,0.6174,89,"GREEN","N","B - Boston College",-71.15726228,42.33946271
"1613","South Street","03-MAR-2016","Green-B Line","Green Line",57.139997134,171.476352993,0.6668,89,"GREEN","N","B - Boston College",-71.15726228,42.33946271
"1614","South Street","08-MAR-2016","Green-B Line","Green Line",61.825805142,170.894865175,0.6382,89,"GREEN","N","B - Boston College",-71.15726228,42.33946271
"1615","South Street","23-MAR-2016","Green-B Line","Green Line",59.450551192,180.05041132,0.6698,89,"GREEN","N","B - Boston College",-71.15726228,42.33946271
"1616","South Street","17-MAR-2016","Green-B Line","Green Line",53.740842589,153.578799815,0.6501,89,"GREEN","N","B - Boston College",-71.15726228,42.33946271
"1617","South Street","14-MAR-2016","Green-B Line","Green Line",53.637954059,144.583972409,0.629,89,"GREEN","N","B - Boston College",-71.15726228,42.33946271
"1618","South Street","16-MAR-2016","Green-B Line","Green Line",74.143202532,165.418779382,0.5518,89,"GREEN","N","B - Boston College",-71.15726228,42.33946271
"1619","South Street","28-MAR-2016","Green-B Line","Green Line",44.997858044,155.030744491,0.7097,89,"GREEN","N","B - Boston College",-71.15726228,42.33946271
"1620","South Street","25-MAR-2016","Green-B Line","Green Line",75.606901225,164.658393092,0.5408,89,"GREEN","N","B - Boston College",-71.15726228,42.33946271
"1621","South Street","10-MAR-2016","Green-B Line","Green Line",31.115015325,87.508428234,0.6444,89,"GREEN","N","B - Boston College",-71.15726228,42.33946271
"1622","South Street","11-MAR-2016","Green-B Line","Green Line",51.890752949,151.711906486,0.658,89,"GREEN","N","B - Boston College",-71.15726228,42.33946271
"1623","South Street","18-MAR-2016","Green-B Line","Green Line",75.628037241,189.360093732,0.6006,89,"GREEN","N","B - Boston College",-71.15726228,42.33946271
"1624","Summit Avenue","03-MAR-2016","Green-C Line","Green Line",108.297482966,350.308888337,0.6909,98,"GREEN","N","C - Cleveland Circle",-71.12578848,42.34103703
"1625","Summit Avenue","21-MAR-2016","Green-C Line","Green Line",141.215977206,338.891908195,0.5833,98,"GREEN","N","C - Cleveland Circle",-71.12578848,42.34103703
"1626","Summit Avenue","25-MAR-2016","Green-C Line","Green Line",117.435076351,374.056904011,0.6861,98,"GREEN","N","C - Cleveland Circle",-71.12578848,42.34103703
"1627","Summit Avenue","08-MAR-2016","Green-C Line","Green Line",155.007756266,339.202784374,0.543,98,"GREEN","N","C - Cleveland Circle",-71.12578848,42.34103703
"1628","Summit Avenue","17-MAR-2016","Green-C Line","Green Line",155.366289377,367.024890052,0.5767,98,"GREEN","N","C - Cleveland Circle",-71.12578848,42.34103703
"1629","Summit Avenue","14-MAR-2016","Green-C Line","Green Line",163.311264905,321.755228533,0.4924,98,"GREEN","N","C - Cleveland Circle",-71.12578848,42.34103703
"1630","Summit Avenue","07-MAR-2016","Green-C Line","Green Line",146.568533801,334.940794959,0.5624,98,"GREEN","N","C - Cleveland Circle",-71.12578848,42.34103703
"1631","Summit Avenue","01-MAR-2016","Green-C Line","Green Line",108.618350969,322.650348283,0.6634,98,"GREEN","N","C - Cleveland Circle",-71.12578848,42.34103703
"1632","Summit Avenue","11-MAR-2016","Green-C Line","Green Line",156.256823647,346.854423326,0.5495,98,"GREEN","N","C - Cleveland Circle",-71.12578848,42.34103703
"1633","Summit Avenue","18-MAR-2016","Green-C Line","Green Line",152.08090748,346.767940324,0.5614,98,"GREEN","N","C - Cleveland Circle",-71.12578848,42.34103703
"1634","Summit Avenue","10-MAR-2016","Green-C Line","Green Line",59.163132471,130.050902844,0.5451,98,"GREEN","N","C - Cleveland Circle",-71.12578848,42.34103703
"1635","Summit Avenue","16-MAR-2016","Green-C Line","Green Line",171.491754924,337.179966361,0.4914,98,"GREEN","N","C - Cleveland Circle",-71.12578848,42.34103703
"1636","Summit Avenue","28-MAR-2016","Green-C Line","Green Line",165.83461486,389.198616599,0.5739,98,"GREEN","N","C - Cleveland Circle",-71.12578848,42.34103703
"1637","Summit Avenue","23-MAR-2016","Green-C Line","Green Line",109.688721615,380.150911382,0.7115,98,"GREEN","N","C - Cleveland Circle",-71.12578848,42.34103703
"1638","Summit Avenue","31-MAR-2016","Green-C Line","Green Line",116.234804383,369.722593307,0.6856,98,"GREEN","N","C - Cleveland Circle",-71.12578848,42.34103703
"1639","Summit Avenue","24-MAR-2016","Green-C Line","Green Line",159.220294953,380.143651034,0.5812,98,"GREEN","N","C - Cleveland Circle",-71.12578848,42.34103703
"1640","Summit Avenue","22-MAR-2016","Green-C Line","Green Line",118.550176787,335.124345263,0.6463,98,"GREEN","N","C - Cleveland Circle",-71.12578848,42.34103703
"1641","Summit Avenue","15-MAR-2016","Green-C Line","Green Line",154.180439275,331.003597899,0.5342,98,"GREEN","N","C - Cleveland Circle",-71.12578848,42.34103703
"1642","Summit Avenue","29-MAR-2016","Green-C Line","Green Line",122.007614238,373.539686854,0.6734,98,"GREEN","N","C - Cleveland Circle",-71.12578848,42.34103703
"1643","Summit Avenue","30-MAR-2016","Green-C Line","Green Line",158.067784596,371.544263923,0.5746,98,"GREEN","N","C - Cleveland Circle",-71.12578848,42.34103703
"1644","Summit Avenue","02-MAR-2016","Green-C Line","Green Line",108.843344917,334.265330382,0.6744,98,"GREEN","N","C - Cleveland Circle",-71.12578848,42.34103703
"1645","Summit Avenue","04-MAR-2016","Green-C Line","Green Line",146.317337893,346.743352894,0.578,98,"GREEN","N","C - Cleveland Circle",-71.12578848,42.34103703
"1646","Summit Avenue","09-MAR-2016","Green-C Line","Green Line",15.52046008,45.792036464,0.6611,98,"GREEN","N","C - Cleveland Circle",-71.12578848,42.34103703
"1647","Sutherland Road","02-MAR-2016","Green-B Line","Green Line",27.684572078,146.423109973,0.8109,86,"GREEN","N","B - Boston College",-71.14633052,42.34157017
"1648","Sutherland Road","14-MAR-2016","Green-B Line","Green Line",43.189208164,139.364776864,0.6901,86,"GREEN","N","B - Boston College",-71.14633052,42.34157017
"1649","Sutherland Road","03-MAR-2016","Green-B Line","Green Line",36.303529088,139.795104277,0.7403,86,"GREEN","N","B - Boston College",-71.14633052,42.34157017
"1650","Sutherland Road","09-MAR-2016","Green-B Line","Green Line",24.44661919,53.494308987,0.543,86,"GREEN","N","B - Boston College",-71.14633052,42.34157017
"1651","Sutherland Road","30-MAR-2016","Green-B Line","Green Line",52.370775794,147.618739953,0.6452,86,"GREEN","N","B - Boston College",-71.14633052,42.34157017
"1652","Sutherland Road","31-MAR-2016","Green-B Line","Green Line",39.185858154,139.676525063,0.7195,86,"GREEN","N","B - Boston College",-71.14633052,42.34157017
"1653","Sutherland Road","18-MAR-2016","Green-B Line","Green Line",63.391525431,137.105235706,0.5376,86,"GREEN","N","B - Boston College",-71.14633052,42.34157017
"1654","Sutherland Road","29-MAR-2016","Green-B Line","Green Line",48.956257581,143.4771684,0.6588,86,"GREEN","N","B - Boston College",-71.14633052,42.34157017
"1655","Sutherland Road","28-MAR-2016","Green-B Line","Green Line",43.048872539,148.167508101,0.7095,86,"GREEN","N","B - Boston College",-71.14633052,42.34157017
"1656","Sutherland Road","01-MAR-2016","Green-B Line","Green Line",31.043300825,129.801844021,0.7608,86,"GREEN","N","B - Boston College",-71.14633052,42.34157017
"1657","Sutherland Road","08-MAR-2016","Green-B Line","Green Line",31.007725493,143.521273421,0.784,86,"GREEN","N","B - Boston College",-71.14633052,42.34157017
"1658","Sutherland Road","22-MAR-2016","Green-B Line","Green Line",51.179064249,149.922282001,0.6586,86,"GREEN","N","B - Boston College",-71.14633052,42.34157017
"1659","Sutherland Road","15-MAR-2016","Green-B Line","Green Line",46.489781904,140.280375432,0.6686,86,"GREEN","N","B - Boston College",-71.14633052,42.34157017
"1660","Sutherland Road","25-MAR-2016","Green-B Line","Green Line",56.837385812,142.700605983,0.6017,86,"GREEN","N","B - Boston College",-71.14633052,42.34157017
"1661","Sutherland Road","24-MAR-2016","Green-B Line","Green Line",33.344950203,151.25812782,0.7795,86,"GREEN","N","B - Boston College",-71.14633052,42.34157017
"1662","Sutherland Road","16-MAR-2016","Green-B Line","Green Line",58.020997247,130.035542406,0.5538,86,"GREEN","N","B - Boston College",-71.14633052,42.34157017
"1663","Sutherland Road","04-MAR-2016","Green-B Line","Green Line",44.167772473,145.006220737,0.6954,86,"GREEN","N","B - Boston College",-71.14633052,42.34157017
"1664","Sutherland Road","10-MAR-2016","Green-B Line","Green Line",16.766088216,51.070397406,0.6717,86,"GREEN","N","B - Boston College",-71.14633052,42.34157017
"1665","Sutherland Road","17-MAR-2016","Green-B Line","Green Line",49.503463547,138.562089178,0.6427,86,"GREEN","N","B - Boston College",-71.14633052,42.34157017
